Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
8/26/2012,2012,8,26,†,27.2,,7.8,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
8/27/2012,2012,8,27,†,20.5,,10.5,,15.5,,2.5,,0,,,M,,M,0,,,,16,,35,
8/28/2012,2012,8,28,†,16,,7.4,,11.7,,6.3,,0,,,M,,M,0.3,,,,,,<31,
8/29/2012,2012,8,29,†,16.4,,9.1,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
8/30/2012,2012,8,30,†,16.6,,9.4,,13,,5,,0,,,M,,M,0.8,,,,,,<31,
8/31/2012,2012,8,31,†,17.2,,7.6,,12.4,,5.6,,0,,,M,,M,0.8,,,,,,<31,
9/1/2012,2012,9,1,†,19.7,,3.2,,11.5,,6.5,,0,,,M,,M,,M,,,,,<31,
9/2/2012,2012,9,2,†,20.6,,7.3,E,14,E,4,E,0,E,,M,,M,,M,,,,,<31,
9/3/2012,2012,9,3,†,22.8,,5.1,,14,,4,,0,,,M,,M,0,,,,,,<31,
9/4/2012,2012,9,4,†,,M,6.1,E,,M,,M,,M,,M,,M,,M,,,,,<31,
9/5/2012,2012,9,5,†,24.8,,6.6,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
9/6/2012,2012,9,6,†,27.3,,6.4,,16.9,,1.1,,0,,,M,,M,0,,,,,,<31,
9/7/2012,2012,9,7,†,,M,6.2,E,,M,,M,,M,,M,,M,,M,,,,,<31,
9/8/2012,2012,9,8,†,29.7,,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
9/9/2012,2012,9,9,†,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
9/10/2012,2012,9,10,†,12.4,E,6.1,E,9.3,E,8.7,E,0,E,,M,,M,,M,,,,,<31,
9/11/2012,2012,9,11,†,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
9/12/2012,2012,9,12,†,22.5,,0.8,,11.7,,6.3,,0,,,M,,M,0,,,,,,<31,
9/13/2012,2012,9,13,†,26.8,,3.9,,15.4,,2.6,,0,,,M,,M,0,,,,,,<31,
9/14/2012,2012,9,14,†,25.5,,4.3,,14.9,,3.1,,0,,,M,,M,0,,,,,,<31,
9/15/2012,2012,9,15,†,24,,5,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
9/16/2012,2012,9,16,†,26.5,,5.3,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
9/17/2012,2012,9,17,†,30.9,,5.4,,18.2,,0,,0.2,,,M,,M,0,,,,,,<31,
9/18/2012,2012,9,18,†,27.5,,4.7,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
9/19/2012,2012,9,19,†,27,,6.1,,16.6,,1.4,,0,,,M,,M,0,,,,,,<31,
9/20/2012,2012,9,20,†,29.6,,7.6,,18.6,,0,,0.6,,,M,,M,0,,,,,,<31,
9/21/2012,2012,9,21,†,24.7,,7,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
9/22/2012,2012,9,22,†,15.5,,10.6,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
9/23/2012,2012,9,23,†,23.1,,9.5,,16.3,,1.7,,0,,,M,,M,0,,,,,,<31,
9/24/2012,2012,9,24,†,15,,7.7,,11.4,,6.6,,0,,,M,,M,0,,,,,,<31,
9/25/2012,2012,9,25,†,20.8,,8.2,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
9/26/2012,2012,9,26,†,21.4,,4.7,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
9/27/2012,2012,9,27,†,23.8,,3.8,,13.8,,4.2,,0,,,M,,M,0,,,,,,<31,
9/28/2012,2012,9,28,†,19.6,,7.3,,13.5,,4.5,,0,,,M,,M,1.9,,,,,,<31,
9/29/2012,2012,9,29,†,16.7,,7,,11.9,,6.1,,0,,,M,,M,0,,,,,,<31,
9/30/2012,2012,9,30,†,17.4,,3.5,,10.5,,7.5,,0,,,M,,M,0,,,,,,<31,
10/1/2012,2012,10,1,†,15.2,,8,,11.6,,6.4,,0,,,M,,M,0,,,,,,<31,
10/2/2012,2012,10,2,†,13.9,,4.9,,9.4,,8.6,,0,,,M,,M,0,,,,,,<31,
10/3/2012,2012,10,3,†,18.1,,0.3,,9.2,,8.8,,0,,,M,,M,0,,,,,,<31,
10/4/2012,2012,10,4,†,16.8,,-1.8,,7.5,,10.5,,0,,,M,,M,0,,,,,,<31,
10/5/2012,2012,10,5,†,18.3,,-0.9,,8.7,,9.3,,0,,,M,,M,0,,,,,,<31,
10/6/2012,2012,10,6,†,20,,1.1,,10.6,,7.4,,0,,,M,,M,0,,,,,,<31,
10/7/2012,2012,10,7,†,22.8,,2.3,,12.6,,5.4,,0,,,M,,M,0,,,,,,<31,
10/8/2012,2012,10,8,†,22.9,,2.9,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
10/9/2012,2012,10,9,†,19.7,,2.5,,11.1,,6.9,,0,,,M,,M,0,,,,,,<31,
10/10/2012,2012,10,10,†,17.3,,1.8,,9.6,,8.4,,0,,,M,,M,0,,,,,,<31,
10/11/2012,2012,10,11,†,16.4,,1.5,,9,,9,,0,,,M,,M,0,,,,,,<31,
10/12/2012,2012,10,12,†,8.9,,6.9,,7.9,,10.1,,0,,,M,,M,1.1,,,,,,<31,
10/13/2012,2012,10,13,†,11.4,,8.1,,9.8,,8.2,,0,,,M,,M,8.7,,,,,,<31,
10/14/2012,2012,10,14,†,11.6,,8.9,,10.3,,7.7,,0,,,M,,M,40.9,,,,,,<31,
10/15/2012,2012,10,15,†,10.3,,4.5,,7.4,,10.6,,0,,,M,,M,8.9,,,,,,<31,
10/16/2012,2012,10,16,†,9.6,,3.4,,6.5,,11.5,,0,,,M,,M,8.7,,,,,,<31,
10/17/2012,2012,10,17,†,9.1,,3.2,,6.2,,11.8,,0,,,M,,M,0,,,,,,<31,
10/18/2012,2012,10,18,†,6,,4.6,,5.3,,12.7,,0,,,M,,M,37.7,,,,,,<31,
10/19/2012,2012,10,19,†,11,,3.7,,7.4,,10.6,,0,,,M,,M,12.4,,,,,,<31,
10/20/2012,2012,10,20,†,3.7,,0,,1.9,,16.1,,0,,,M,,M,,M,,,,,<31,
10/21/2012,2012,10,21,†,3.5,,0.2,E,1.9,E,16.1,E,0,E,,M,,M,,M,,,,,<31,
10/22/2012,2012,10,22,†,6.5,,-1,,2.8,,15.2,,0,,,M,,M,0,,,,3,,32,
10/23/2012,2012,10,23,†,4.5,,0.7,,2.6,,15.4,,0,,,M,,M,0,,,,,,<31,
10/24/2012,2012,10,24,†,4,,-1.2,,1.4,,16.6,,0,,,M,,M,0,,,,,,<31,
10/25/2012,2012,10,25,†,5.3,,-3.5,,0.9,,17.1,,0,,,M,,M,0,,,,,,<31,
10/26/2012,2012,10,26,†,3.8,,0.2,,2,,16,,0,,,M,,M,2.5,,,,,,<31,
10/27/2012,2012,10,27,†,3.8,,1.9,,2.9,,15.1,,0,,,M,,M,5.3,,,,,,<31,
10/28/2012,2012,10,28,†,9.1,,2.8,,6,,12,,0,,,M,,M,0,,,,,,<31,
10/29/2012,2012,10,29,†,7.8,,3,,5.4,,12.6,,0,,,M,,M,17,,,,,,<31,
10/30/2012,2012,10,30,†,10.2,,4.3,,7.3,,10.7,,0,,,M,,M,12.1,,,,,,<31,
10/31/2012,2012,10,31,†,4.5,,3.1,,3.8,,14.2,,0,,,M,,M,24.5,,,,,,<31,
11/1/2012,2012,11,1,†,8.4,,3.7,,6.1,,11.9,,0,,,M,,M,1,,,,,,<31,
11/2/2012,2012,11,2,†,,M,6.1,E,,M,,M,,M,,M,,M,,M,,,,,<31,
11/3/2012,2012,11,3,†,8.3,,5.6,,7,,11,,0,,,M,,M,18.6,,,,,,<31,
11/4/2012,2012,11,4,†,11.5,,5.8,,8.7,,9.3,,0,,,M,,M,13.3,,,,,,<31,
11/5/2012,2012,11,5,†,11.3,,4,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
11/6/2012,2012,11,6,†,6.6,,3.7,,5.2,,12.8,,0,,,M,,M,1.1,,,,,,<31,
11/7/2012,2012,11,7,†,6.4,,-0.4,,3,,15,,0,,,M,,M,5.6,,,,,,<31,
11/8/2012,2012,11,8,†,5.4,,-1.5,,2,,16,,0,,,M,,M,0,,,,3,,32,
11/9/2012,2012,11,9,†,1.4,,-3.4,,-1,,19,,0,,,M,,M,0,,,,,,<31,
11/10/2012,2012,11,10,†,-0.3,,-6.5,,-3.4,,21.4,,0,,,M,,M,0,,,,,,<31,
11/11/2012,2012,11,11,†,0.5,,-7.1,,-3.3,,21.3,,0,,,M,,M,1.2,,,,,,<31,
11/12/2012,2012,11,12,†,1.8,,-2.3,,-0.3,,18.3,,0,,,M,,M,0,,,,,,<31,
11/13/2012,2012,11,13,†,4.9,,1,,3,,15,,0,,,M,,M,0.3,,,,,,<31,
11/14/2012,2012,11,14,†,6.5,,1.8,,4.2,,13.8,,0,,,M,,M,0,,,,,,<31,
11/15/2012,2012,11,15,†,6.5,,0,,3.3,,14.7,,0,,,M,,M,0.3,,,,,,<31,
11/16/2012,2012,11,16,†,5.2,,-1.9,,1.7,,16.3,,0,,,M,,M,0,,,,,,<31,
11/17/2012,2012,11,17,†,4.8,,0.6,,2.7,,15.3,,0,,,M,,M,20.9,,,,,,<31,
11/18/2012,2012,11,18,†,2.7,,0.1,,1.4,,16.6,,0,,,M,,M,9.9,,,,,,<31,
11/19/2012,2012,11,19,†,0.7,,0.1,,0.4,,17.6,,0,,0,,,M,12.7,,1,,,,<31,
11/20/2012,2012,11,20,†,2.3,,0.3,,1.3,,16.7,,0,,,M,,M,4.8,,2,,,,<31,
11/21/2012,2012,11,21,†,1.7,,0.1,,0.9,,17.1,,0,,,M,,M,4.2,,2,,,,<31,
11/22/2012,2012,11,22,†,1.5,,-1.6,,-0.1,,18.1,,0,,0,,,M,2.4,,,,,,<31,
11/23/2012,2012,11,23,†,3,,0,,1.5,,16.5,,0,,0,,,M,24.4,,19,,,,<31,
11/24/2012,2012,11,24,†,3.3,,-0.6,,1.4,,16.6,,0,,,M,,M,3.8,,17,,,,<31,
11/25/2012,2012,11,25,†,1.2,,-4.4,,-1.6,,19.6,,0,,,M,,M,0,,13,,,,<31,
11/26/2012,2012,11,26,†,0.9,,-4.9,,-2,,20,,0,,,M,,M,0,,12,,,,<31,
11/27/2012,2012,11,27,†,0.8,,-4.9,,-2.1,,20.1,,0,,,M,,M,0,,12,,,,<31,
11/28/2012,2012,11,28,†,1.8,,-2.7,,-0.5,,18.5,,0,,0,,,M,3.3,,12,,,,<31,
11/29/2012,2012,11,29,†,2,,0.2,,1.1,,16.9,,0,,,M,,M,8.4,,13,,,,<31,
11/30/2012,2012,11,30,†,2.3,,0.7,,1.5,,16.5,,0,,,M,,M,7.4,,12,,,,<31,
12/1/2012,2012,12,1,†,3.1,,0.1,,1.6,,16.4,,0,,,M,,M,17.7,,9,,,,<31,
12/2/2012,2012,12,2,†,2.2,,0,,1.1,,16.9,,0,,0,,,M,14,,13,,,,<31,
12/3/2012,2012,12,3,†,3.5,,0.1,,1.8,,16.2,,0,,,M,,M,9.2,,15,,,,<31,
12/4/2012,2012,12,4,†,4.7,,0,,2.4,,15.6,,0,,0,,,M,11.6,,14,,,,<31,
12/5/2012,2012,12,5,†,1.6,,-0.1,,0.8,,17.2,,0,,,M,,M,0.7,,13,,,,<31,
12/6/2012,2012,12,6,†,1.4,,-0.2,,0.6,,17.4,,0,,,M,,M,0.7,,12,,,,<31,
12/7/2012,2012,12,7,†,1.5,,-4.6,,-1.6,,19.6,,0,,0,,,M,1.7,,11,,,,<31,
12/8/2012,2012,12,8,†,-1.4,,-5.6,,-3.5,,21.5,,0,,,M,,M,0,,14,,,,<31,
12/9/2012,2012,12,9,†,-1,,-4,,-2.5,,20.5,,0,,,M,,M,0,,14,,,,<31,
12/10/2012,2012,12,10,†,0.5,,-2.2,,-0.9,,18.9,,0,,,M,,M,0,,12,,,,<31,
12/11/2012,2012,12,11,†,1,,-0.6,,0.2,,17.8,,0,,0,,,M,5.9,,14,,,,<31,
12/12/2012,2012,12,12,†,1.1,,-6.1,,-2.5,,20.5,,0,,0,,,M,0.4,,23,,,,<31,
12/13/2012,2012,12,13,†,-0.1,,-7.3,,-3.7,,21.7,,0,,,M,,M,2.1,,22,,,,<31,
12/14/2012,2012,12,14,†,3.2,,-5.2,,-1,,19,,0,,0,,,M,1,,25,,,,<31,
12/15/2012,2012,12,15,†,-2,,-5.5,,-3.8,,21.8,,0,,0,,,M,4.5,,24,,,,<31,
12/16/2012,2012,12,16,†,0.2,,-2.4,,-1.1,,19.1,,0,,,M,,M,1.3,,31,,,,<31,
12/17/2012,2012,12,17,†,0,,-4.4,,-2.2,,20.2,,0,,0,,,M,3.5,,31,,,,<31,
12/18/2012,2012,12,18,†,-2.2,,-5.8,,-4,,22,,0,,,M,,M,0.6,,32,,,,<31,
12/19/2012,2012,12,19,†,-2.8,,-4.8,,-3.8,,21.8,,0,,0,,,M,12.7,,31,,,,<31,
12/20/2012,2012,12,20,†,0,,-2.8,,-1.4,,19.4,,0,,0,,,M,12.1,,53,,,,<31,
12/21/2012,2012,12,21,†,-1.5,,-6.3,,-3.9,,21.9,,0,,,M,,M,0.6,,55,,,,<31,
12/22/2012,2012,12,22,†,-2.7,,-6.5,,-4.6,,22.6,,0,,,M,,M,1.3,,51,,,,<31,
12/23/2012,2012,12,23,†,-3.6,,-6.2,,-4.9,,22.9,,0,,0,,,M,4.3,,53,,,,<31,
12/24/2012,2012,12,24,†,-1.9,,-9.7,,-5.8,,23.8,,0,,,M,,M,0,,49,,,,<31,
12/25/2012,2012,12,25,†,-5.1,,-8.3,,-6.7,,24.7,,0,,,M,,M,0.3,,46,,,,<31,
12/26/2012,2012,12,26,†,-0.8,,-7.6,,-4.2,,22.2,,0,,0,,,M,0.6,,43,,,,<31,
12/27/2012,2012,12,27,†,-0.7,,-10.8,,-5.8,,23.8,,0,,,M,,M,0,,43,,,,<31,
12/28/2012,2012,12,28,†,0.3,,-4.4,,-2.1,,20.1,,0,,,M,,M,0,,43,,,,<31,
12/29/2012,2012,12,29,†,0.9,,-5.3,,-2.2,,20.2,,0,,0,,,M,0.3,,43,,,,<31,
12/30/2012,2012,12,30,†,-2.1,,-7.8,,-5,,23,,0,,,M,,M,0,,44,,,,<31,
12/31/2012,2012,12,31,†,-2.5,,-8,,-5.3,,23.3,,0,,,M,,M,0,,39,,,,<31,
