Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
8/27/2013,2013,8,27,†,18,,10.9,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
8/28/2013,2013,8,28,†,17.5,,11.2,,14.4,,3.6,,0,,,M,,M,17.5,,,,,,<31,
8/29/2013,2013,8,29,†,15.9,,13.1,,14.5,,3.5,,0,,,M,,M,17.9,,,,,,<31,
8/30/2013,2013,8,30,†,16.3,,10.1,,13.2,,4.8,,0,,,M,,M,10.8,,,,,,<31,
8/31/2013,2013,8,31,†,24.7,,9.1,,16.9,,1.1,,0,,,M,,M,0,,,,,,<31,
9/1/2013,2013,9,1,†,27.4,,8.8,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
9/2/2013,2013,9,2,†,26.3,,10.8,,18.6,,0,,0.6,,,M,,M,0.3,,,,,,<31,
9/3/2013,2013,9,3,†,20.6,,10.6,,15.6,,2.4,,0,,,M,,M,8.1,,,,,,<31,
9/4/2013,2013,9,4,†,24.5,,10.5,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
9/5/2013,2013,9,5,†,22.6,,9.1,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
9/6/2013,2013,9,6,†,21.9,,10.9,,16.4,,1.6,,0,,,M,,M,0.3,,,,,,<31,
9/7/2013,2013,9,7,†,24.5,,13.3,,18.9,,0,,0.9,,,M,,M,1.3,,,,,,<31,
9/8/2013,2013,9,8,†,22.3,,9.7,,16,,2,,0,,,M,,M,0,,,,,,<31,
9/9/2013,2013,9,9,†,24.6,,13.1,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
9/10/2013,2013,9,10,†,29.5,,9.4,,19.5,,0,,1.5,,,M,,M,0,,,,,,<31,
9/11/2013,2013,9,11,†,30.3,,10.3,,20.3,,0,,2.3,,,M,,M,0,,,,,,<31,
9/12/2013,2013,9,12,†,31.5,,9.9,,20.7,,0,,2.7,,,M,,M,0,,,,,,<31,
9/13/2013,2013,9,13,†,29.7,,9.7,,19.7,,0,,1.7,,,M,,M,0,,,,,,<31,
9/14/2013,2013,9,14,†,31.3,,10.2,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
9/15/2013,2013,9,15,†,26.3,,11.2,,18.8,,0,,0.8,,,M,,M,5.4,,,,16,,35,
9/16/2013,2013,9,16,†,14.9,,11.3,,13.1,,4.9,,0,,,M,,M,13,,,,,,<31,
9/17/2013,2013,9,17,†,16.3,,9.8,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
9/18/2013,2013,9,18,†,16.5,,8.3,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
9/19/2013,2013,9,19,†,21.1,,6.4,,13.8,,4.2,,0,,,M,,M,0,,,,,,<31,
9/20/2013,2013,9,20,,,,,,,,,,,,,,,,,,,,,,,
9/21/2013,2013,9,21,†,14.5,,9.1,,11.8,,6.2,,0,,,M,,M,6.1,,,,,,<31,
9/22/2013,2013,9,22,†,10,,7.7,,8.9,,9.1,,0,,,M,,M,7.2,,,,,,<31,
9/23/2013,2013,9,23,†,10.7,,6.1,,8.4,,9.6,,0,,,M,,M,9.4,,,,,,<31,
9/24/2013,2013,9,24,†,12.1,,3.7,,7.9,,10.1,,0,,,M,,M,0.6,,,,,,<31,
9/25/2013,2013,9,25,†,15.7,,0.7,,8.2,,9.8,,0,,,M,,M,0,,,,,,<31,
9/26/2013,2013,9,26,†,16.7,,-0.4,,8.2,,9.8,,0,,,M,,M,0,,,,,,<31,
9/27/2013,2013,9,27,†,8.2,,5.1,,6.7,,11.3,,0,,,M,,M,1.2,,,,,,<31,
9/28/2013,2013,9,28,†,7.6,,5.3,,6.5,,11.5,,0,,,M,,M,20.9,,,,,,<31,
9/29/2013,2013,9,29,†,8.7,,4.5,,6.6,,11.4,,0,,0,,,M,16.4,,,,,,<31,
9/30/2013,2013,9,30,†,8.7,,3.8,,6.3,,11.7,,0,,,M,,M,19.9,,,,,,<31,
10/1/2013,2013,10,1,†,8.3,,3.3,,5.8,,12.2,,0,,,M,,M,0.5,,,,,,<31,
10/2/2013,2013,10,2,†,8,,3.5,,5.8,,12.2,,0,,,M,,M,4.2,,,,,,<31,
10/3/2013,2013,10,3,†,13.1,,-0.2,,6.5,,11.5,,0,,,M,,M,0,,,,,,<31,
10/4/2013,2013,10,4,†,9.7,,-0.7,,4.5,,13.5,,0,,,M,,M,0.3,,,,,,<31,
10/5/2013,2013,10,5,†,9.3,,6.3,,7.8,,10.2,,0,,0,,,M,2.6,,,,,,<31,
10/6/2013,2013,10,6,†,18.9,,7.6,,13.3,,4.7,,0,,,M,,M,0,,,,,,<31,
10/7/2013,2013,10,7,†,11.8,,6.6,,9.2,,8.8,,0,,,M,,M,5.2,,,,,,<31,
10/8/2013,2013,10,8,†,12,,2.1,,7.1,,10.9,,0,,,M,,M,0,,,,,,<31,
10/9/2013,2013,10,9,†,11,,-0.7,,5.2,,12.8,,0,,,M,,M,0,,,,,,<31,
10/10/2013,2013,10,10,†,12.8,,2.1,,7.5,,10.5,,0,,,M,,M,0,,,,,,<31,
10/11/2013,2013,10,11,†,9.3,,1.5,,5.4,,12.6,,0,,,M,,M,0,,,,,,<31,
10/12/2013,2013,10,12,†,11,,0.2,,5.6,,12.4,,0,,,M,,M,0,,,,,,<31,
10/13/2013,2013,10,13,†,11.7,,-1.4,,5.2,,12.8,,0,,,M,,M,0,,,,,,<31,
10/14/2013,2013,10,14,†,13.5,,-1,,6.3,,11.7,,0,,,M,,M,0,,,,,,<31,
10/15/2013,2013,10,15,†,13.1,,0.6,,6.9,,11.1,,0,,,M,,M,0,,,,,,<31,
10/16/2013,2013,10,16,†,15.3,,0.8,,8.1,,9.9,,0,,,M,,M,0,,,,,,<31,
10/17/2013,2013,10,17,†,14.1,,0.1,,7.1,,10.9,,0,,,M,,M,0,,,,,,<31,
10/18/2013,2013,10,18,†,15.8,,-0.4,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
10/19/2013,2013,10,19,†,14.4,,0.2,,7.3,,10.7,,0,,,M,,M,0,,,,,,<31,
10/20/2013,2013,10,20,†,16.5,,1,,8.8,,9.2,,0,,,M,,M,0,,,,,,<31,
10/21/2013,2013,10,21,†,16.6,,1.9,,9.3,,8.7,,0,,,M,,M,0,,,,,,<31,
10/22/2013,2013,10,22,†,15.4,,1.1,,8.3,,9.7,,0,,,M,,M,0,,,,,,<31,
10/23/2013,2013,10,23,†,15.3,,1.3,,8.3,,9.7,,0,,,M,,M,,M,,,,,<31,
10/24/2013,2013,10,24,†,14.9,,-0.3,,7.3,,10.7,,0,,,M,,M,0,,,,,,<31,
10/25/2013,2013,10,25,†,13.8,,0,,6.9,,11.1,,0,,,M,,M,0,,,,,,<31,
10/26/2013,2013,10,26,†,12.5,,2.1,,7.3,,10.7,,0,,,M,,M,0,,,,,,<31,
10/27/2013,2013,10,27,†,12.8,,2.8,,7.8,,10.2,,0,,,M,,M,3.9,,,,4,,44,
10/28/2013,2013,10,28,†,9.8,,-1.2,,4.3,,13.7,,0,,,M,,M,0,,,,35,,35,
10/29/2013,2013,10,29,†,9.8,,-2.9,,3.5,,14.5,,0,,,M,,M,0,,,,,,<31,
10/30/2013,2013,10,30,†,7.8,,-1.1,,3.4,,14.6,,0,,,M,,M,0,,,,,,<31,
10/31/2013,2013,10,31,†,7.8,,4.2,,6,,12,,0,,,M,,M,0,,,,,,<31,
11/1/2013,2013,11,1,†,7.6,,5.1,,6.4,,11.6,,0,,,M,,M,6.7,,,,,,<31,
11/2/2013,2013,11,2,†,5.1,,-0.6,,2.3,,15.7,,0,,,M,,M,18,,,,,,<31,
11/3/2013,2013,11,3,†,4.3,,-4,,0.2,,17.8,,0,,,M,,M,0,,1,,,,<31,
11/4/2013,2013,11,4,†,3.1,,-6.1,,-1.5,,19.5,,0,,,M,,M,0,,3,,,,<31,
11/5/2013,2013,11,5,†,2.6,,-0.9,,0.9,,17.1,,0,,,M,,M,0,,,,,,<31,
11/6/2013,2013,11,6,†,4.6,,0.1,,2.4,,15.6,,0,,,M,,M,0,,1,,,,<31,
11/7/2013,2013,11,7,†,2.2,,0.1,,1.2,,16.8,,0,,0,,,M,19.7,,4,,,,<31,
11/8/2013,2013,11,8,†,6.3,,-0.3,,3,,15,,0,,,M,,M,,M,8,,,M,,M
11/9/2013,2013,11,9,†,2.5,,-0.2,,1.2,,16.8,,0,,,M,,M,3.6,,6,,,M,,M
11/10/2013,2013,11,10,†,5.1,,-1.1,,2,,16,,0,,,M,,M,0,,5,,,M,,M
11/11/2013,2013,11,11,†,4.3,,-0.8,,1.8,,16.2,,0,,,M,,M,0,,4,,,M,,M
11/12/2013,2013,11,12,†,7.5,,-0.6,,3.5,,14.5,,0,,,M,,M,4.2,,3,,,M,,M
11/13/2013,2013,11,13,†,8.6,,5.3,,7,,11,,0,,,M,,M,0.9,,,,,M,,M
11/14/2013,2013,11,14,†,8,,1.8,,4.9,,13.1,,0,,,M,,M,0.7,,,,,M,,M
11/15/2013,2013,11,15,†,3.3,,0.1,,1.7,,16.3,,0,,,M,,M,2,,,,,M,,M
11/16/2013,2013,11,16,†,4.3,,-1.7,,1.3,,16.7,,0,,,M,,M,0,,,,,M,,M
11/17/2013,2013,11,17,†,2.6,,-1.2,,0.7,,17.3,,0,,,M,,M,1.7,,,,,M,,M
11/18/2013,2013,11,18,†,3.9,,0.1,,2,,16,,0,,0,,,M,5.9,,,,,M,,M
11/19/2013,2013,11,19,†,2.7,,-4.3,,-0.8,,18.8,,0,,,M,,M,1,,,,,M,,M
11/20/2013,2013,11,20,†,-3.9,,-8.8,,-6.4,,24.4,,0,,,M,,M,0,,,,,M,,M
11/21/2013,2013,11,21,†,-1.9,,-9.4,,-5.7,,23.7,,0,,,M,,M,0,,1,,,M,,M
11/22/2013,2013,11,22,†,-0.6,,-7.2,,-3.9,,21.9,,0,,,M,,M,0,,1,,,M,,M
11/23/2013,2013,11,23,†,1.3,,-6.6,,-2.7,,20.7,,0,,,M,,M,0,,1,,,M,,M
11/24/2013,2013,11,24,†,2.5,,-2.9,,-0.2,,18.2,,0,,,M,,M,0,,2,,,M,,M
11/25/2013,2013,11,25,†,3.5,,-2.1,,0.7,,17.3,,0,,,M,,M,0,,1,,,M,,M
11/26/2013,2013,11,26,†,4,,-2.1,,1,,17,,0,,,M,,M,0,,,,,M,,M
11/27/2013,2013,11,27,†,2.7,,-1.5,,0.6,,17.4,,0,,,M,,M,0,,,,,M,,M
11/28/2013,2013,11,28,†,4.4,,-1.6,,1.4,,16.6,,0,,,M,,M,0,,,,,M,,M
11/29/2013,2013,11,29,†,5.3,,2.4,,3.9,,14.1,,0,,,M,,M,1.2,,,,,M,,M
11/30/2013,2013,11,30,†,4.1,,2.3,,3.2,,14.8,,0,,,M,,M,4.5,,,,,M,,M
12/1/2013,2013,12,1,†,6.1,,0.1,,3.1,,14.9,,0,,0,,,M,10.8,,,,,M,,M
12/2/2013,2013,12,2,†,0.1,,-6.6,,-3.3,,21.3,,0,,0,,,M,2.1,,1,,,M,,M
12/3/2013,2013,12,3,†,-3.5,,-9.8,,-6.7,,24.7,,0,,,M,,M,0,,3,,,M,,M
12/4/2013,2013,12,4,†,-4.1,,-11.8,,-8,,26,,0,,,M,,M,0,,3,,,M,,M
12/5/2013,2013,12,5,†,-6.8,,-13.2,,-10,,28,,0,,,M,,M,0,,3,,,M,,M
12/6/2013,2013,12,6,†,-8.4,,-12.1,,-10.3,,28.3,,0,,,M,,M,0,,4,,,M,,M
12/7/2013,2013,12,7,†,-10.2,,-15.6,,-12.9,,30.9,,0,,,M,,M,0,,4,,,M,,M
12/8/2013,2013,12,8,†,-6.2,,-15.8,,-11,,29,,0,,,M,,M,0,,4,,,M,,M
12/9/2013,2013,12,9,†,-4.8,,-13,,-8.9,,26.9,,0,,,M,,M,0,,4,,,M,,M
12/10/2013,2013,12,10,†,-3.1,,-6.8,,-5,,23,,0,,,M,,M,0,,4,,,M,,M
12/11/2013,2013,12,11,†,-0.6,,-4.7,,-2.7,,20.7,,0,,,M,,M,0,,4,,,M,,M
12/12/2013,2013,12,12,†,-0.2,,-5.5,,-2.9,,20.9,,0,,,M,,M,4.7,,4,,,M,,M
12/13/2013,2013,12,13,†,1.4,,-0.5,,0.5,,17.5,,0,,,M,,M,0.2,,9,,,M,,M
12/14/2013,2013,12,14,†,3.7,,0.8,,2.3,,15.7,,0,,,M,,M,5.6,,7,,,M,,M
12/15/2013,2013,12,15,†,5.7,,2.5,,4.1,,13.9,,0,,,M,,M,0,,1,,,M,,M
12/16/2013,2013,12,16,†,3.2,,-0.4,,1.4,,16.6,,0,,,M,,M,0,,0,T,,M,,M
12/17/2013,2013,12,17,†,3.2,,0.2,,1.7,,16.3,,0,,,M,,M,0.4,,,,,M,,M
12/18/2013,2013,12,18,†,2.8,,-4.3,,-0.8,,18.8,,0,,,M,,M,0.6,,,,,M,,M
12/19/2013,2013,12,19,†,-2.5,,-7.9,,-5.2,,23.2,,0,,,M,,M,0.3,,0,T,,M,,M
12/20/2013,2013,12,20,†,-2.3,,-4.1,,-3.2,,21.2,,0,,,M,,M,7.1,,2,,,M,,M
12/21/2013,2013,12,21,†,-1.6,,-6,,-3.8,,21.8,,0,,,M,,M,0,,6,,,M,,M
12/22/2013,2013,12,22,†,0.4,,-3.3,,-1.5,,19.5,,0,,,M,,M,1.6,,6,,,M,,M
12/23/2013,2013,12,23,†,3.8,,-1.4,,1.2,,16.8,,0,,,M,,M,6.2,,6,,,M,,M
12/24/2013,2013,12,24,†,2.1,,-1.6,,0.3,,17.7,,0,,,M,,M,0,,3,,,M,,M
12/25/2013,2013,12,25,†,0.7,,-2.3,,-0.8,,18.8,,0,,,M,,M,0.7,,3,,,M,,M
12/26/2013,2013,12,26,†,3.2,,-0.2,,1.5,,16.5,,0,,,M,,M,3.6,,4,,,M,,M
12/27/2013,2013,12,27,†,4.5,,1.2,,2.9,,15.1,,0,,,M,,M,8.8,,3,,,M,,M
12/28/2013,2013,12,28,†,2.1,,-0.3,,0.9,,17.1,,0,,,M,,M,0,,,,,M,,M
12/29/2013,2013,12,29,†,2.3,,-0.3,,1,,17,,0,,,M,,M,0,,,,,M,,M
12/30/2013,2013,12,30,†,3.9,,0.4,,2.2,,15.8,,0,,,M,,M,0,,,,,M,,M
12/31/2013,2013,12,31,†,4.3,,1,,2.7,,15.3,,0,,,M,,M,0,,,,,M,,M
